id,title,popularity,date,vote_count,vote_average,overview,poster_path
619264,プラットフォーム,52.249,2019-11-08,4300,7.0,,/cjqNSGlHGz2kCCWI9hWsq7c2Ojg.jpg
254320,ロブスター,18.619,2015-10-15,4270,7.0,独身者であれば身柄を確保され、とあるホテルへと送られる世界。そこでパートナーを45日以内に見つけなければ、自身が選んだ動物に姿を変えられて森に放たれてしまう。そのホテルにシングルになったデヴィッド（コリン・ファレル）が送られ、パートナー探しを強いられることに。期限となる45日目が迫る中、彼はホテルに充満する狂気に耐え切れず独身者たちが潜んでいる森へと逃げ込む。そこで心を奪われる相手に出会って恋に落ちるが、それは独身者たちが暮らす森ではタブーだった。,/oe3XoAL0he16IWLHFzdg32q5ty6.jpg
592834,マイ・スパイ,24.851,2020-01-09,704,7.0,,/n2C6jRK9PtPIs99RQhKtqGlsnsO.jpg
567609,Ready or Not,44.274,2019-08-21,2401,7.0,,/vOl6shtL0wknjaIs6JdKCpcHvg8.jpg
11973,13デイズ,12.421,2000-12-24,463,7.0,,/aLx9UXH9fK2v6NDMvMyW4X88K3u.jpg
11831,アミスタッド,3.269,1997-12-03,866,7.0,1839年夏、嵐の吹き荒れる夜、キューバの海岸沖でスペインの奴隷船ラ・アミスタッド号の船倉に捕らわれていた53人のアフリカ人たちが暴動を起こした。乗務員を殺害し、船を乗っ取った彼らの目的はただひとつ、母国アフリカに帰ること。だが彼らは2ヶ月後、アメリカの沿岸警備船に取り押さえられ投獄。死刑確実となる。,/vhOZNKsyShoNLNBBKeXNWBPAta1.jpg
77887,ハワイアン・バケーション,16.214,2011-06-16,453,7.0,『トイ・ストーリー3』の後日談の物語で、舞台はウッディたちの新たな持ち主となったボニーの部屋。ハワイ旅行の手配をしくじってしまったバービーとケン。落ち込むケンに見かねたおもちゃたちが、2人のためにとびきりの「ハワイ旅行」を演出しようと大奮闘し、しおりに書いてある行動通り上手くいくのか。,/yoNUZR5gFwJ822HSzcIr6y1wk1G.jpg
9631,交渉人,15.463,1998-07-29,1355,7.0,シカゴ警察でトップの手腕を誇る人質交渉人ダニー・ローマン彼はある日、何物かの罠にはめられて、殺人罪と横領罪の濡れ衣を着せられてしまう。八方ふさがりの状況の中、彼に残された最後の手段それは警察ビルに人質をとって立てこもって時間を稼ぎ真犯人を突き止めることだった。 ダニーは、自分の交渉相手に、ほかの管轄区を担当する交渉人クリス・セイビアンを指名するが…。,/8vQYiXMbK8t0fTCTGXbXo8NClqI.jpg
8095,クレオパトラ,22.921,1963-06-12,428,7.0,公開当時、巨額の製作費を投じた事で有名な、その圧倒的な重厚感と豪華絢爛なセットに思わず驚嘆させられる歴史スペクタクル大作。エリザベス・テイラーが世界三大美女の一人クレオパトラを気高く演じる。紀元前48年、内乱の続くエジプトに侵略したローマ帝国の闘将シーザーは、そこでエジプトの女王クレオパトラの姿を見て一目で彼女の虜になってしまう……。,/gatZYIySnwFDCvGEiP8swEyilQz.jpg
1073,隣人は静かに笑う,13.834,1999-03-19,672,7.0,,/6FDLiBwWD1i2VvtB9U7IlNkwlxC.jpg
644,A.I.,23.865,2001-06-29,4561,7.0,地球温暖化が進んで一部の海に近い土地が沈み、妊娠・出産に厳しい許可制度がしかれ、人間の代わりに多くの資源を必要としないロボットが活躍する未来。その時代に人間と同じ愛情を持つ少年型ロボットとして開発されたデイビッドは、彼を製作したロボット製造会社の社員、ヘンリーとその妻モニカの元へ試験的に送られる。夫妻には不治の病を持つ息子のマーティンが居たが、現在は冷凍保存で眠っていて目覚める保証はなく、実質的に子供がいないのと同じだった。,/5Ujgx3U0AkmzAejz7V4gQJ58RpA.jpg
6418,ホテル・シュヴァリエ,10.307,2007-09-03,566,7.0,パリのホテルの一室を舞台に、そこに宿泊している青年と、彼の許を訪れた恋人とのミステリアスな関係を見つめる。,/i2mFZsFXEhE3u7BalNfxjDhEriM.jpg
1715,サイダーハウス・ルール,14.273,1999-12-17,772,7.0,ホーマーはセント・クラウズの孤児院で生まれ育った。親代わりのラーチ院長の仕事である助産と当時は禁止されていた堕胎の仕事を手伝う彼だが、やがて自身の将来に不安を抱き始める。ある日、ホーマーは手術に訪れた若い女性キャンディとその恋人の軍人ウォリーと共に孤児院を飛び出した。彼はウォリーの誘いで彼の母親オリーヴが経営するリンゴ園で働き、収穫人たちの宿舎サイダーハウスで暮らし始めるが・・・。,/xn7skHyWyXcvE37ZiCVD0b39XZI.jpg
11257,眺めのいい部屋,12.812,1985-12-13,464,7.0,まだ封建的であった20世紀初頭のイギリス。良家の令嬢ルーシーは、旅先のフィレンツェで労働者階級の青年と出会う。情熱的な彼にルーシーは強く惹かれるが……。格調高い様式美の中で綴られるラヴ・ロマンス。,/iNllN2w0I15t0Vuh1gFxIM1kdUp.jpg
1547,The Lost Boys,16.069,1987-07-31,1271,7.0,,/6ZjgfO9qIohy2asrphAP2B862nx.jpg
450489,Irreplaceable You,19.417,2018-02-16,561,7.0,,/hkflwtWCJffdDSwg63fdDFbwOvS.jpg
6471,The Jerk,10.509,1979-12-14,544,7.0,,/ojRNiriykEfgOoEIiQETUz8vzMb.jpg
1667,皇帝ペンギン,8.462,2005-01-26,808,7.0,身長120cmで最大のペンギンとして知られる皇帝ペンギン。愛らしい反面、彼らの生活、特に子育ては厳しい。南極に冬が近づくと彼らは他の生き物とは逆により寒い南へ向かう。敵が少ない極寒の氷原で繁殖を行なうためだ。求愛のダンスでパートナーを見つけたカップルは1つの卵を大切に温め合う。やがて母ペンギンたちは往復120日間をかけて餌を求める旅に出発するがその間、父たちは絶食したまま、ひたすら卵を守り続ける。,/6bznG1cNwnEhLUR8rOHEMM9WXl6.jpg
458723,アス,29.581,2019-03-14,4799,7.0,鬼才ジョーダン・ピール監督によるサプライズ・スリラー。幼い頃自分にそっくりな少女に遭遇し、ショックから失語症となったヒロイン。大人になった彼女に、再び邪悪なドッペルゲンガーたちの恐怖が襲いかかる。,/Z020zFirgLav9IckjYTmjyEwX8.jpg
62211,モンスターズ・ユニバーシティ,64.361,2013-06-19,8104,7.0,人間の子どもたちを怖がらせ、その悲鳴をエネルギー源として用いるモンスターの世界。そこに暮らすモンスター青年マイクは、明朗活発でポジティブな思考の持ち主だったが、仲間よりも体が小さくてルックスもかわいいことに劣等感を抱いていた。これでは子どもたちを絶叫させる“恐がらせ屋”にはなれないと、世界中のモンスターが憧れを抱く名門大学「モンスターズ・ユニバーシティ」に入学。期待に胸を膨らませる彼だが、そこにはサリーを筆頭に大きくて姿が恐ろしい“恐がらせ屋”のエリート候補生があふれていた。,/xHbfkL708vGtslT9CDoQVz4I8Qe.jpg
56292,ミッション：インポッシブル／ゴースト・プロトコル,39.978,2011-12-07,7485,7.0,ロシア・クレムリン爆破事件の犯行容疑がかけられたイーサン・ハント。アメリカ大統領は政府の関与への疑いを避けるべく、ゴースト・プロトコルを発令。イーサンと仲間は組織から登録を消されるも、新たなミッションを言い渡される。真犯人への接近を図るイーサンは、世界一の高層ビル、ブルジュ・ハリファの高層階へ外部からの侵入にチャレンジする。,/fDVaXObrMxT0aXMwuN3MLamodOt.jpg
526,レディホーク,12.538,1985-03-27,789,7.0,,/vJA2Fhw2uBMiVFdBde2kH7kZ2gw.jpg
160588,ブルージャスミン,16.354,2013-07-25,2652,7.0,ジャスミンは夫ハルとニューヨークでぜいたくな生活を送っていたが、全てを失い、サンフランシスコに暮らす妹ジンジャーのアパートに身を寄せる。過去のセレブ生活にとらわれ、神経をすり減らしていたジャスミンだったが、ある日お金持ちの男性ドワイトと出会い、自分の身の上について嘘をついてしまう。 ＜＜ウディ・アレン監督がケイト・ブランシェットをヒロインに迎え、サンフランシスコを舞台に転落人生の中でもがき、精神を病んでいく姿を描くドラマ。ニューヨークでセレブ生活を送っていたものの夫も財産も失ったヒロインが妹を頼りにサンフランシスコに引っ越し、再生しようとする過程で、彼女の過去や心の闇を浮き彫りにしていく。実業家である夫をアレック・ボールドウィンが演じるほか、サリー・ホーキンスやピーター・サースガードが共演。＞＞,/zLdLiUJfueZBctdv8OvkmGXEHEC.jpg
11224,シンデレラ,83.004,1950-02-22,5016,7.0,継母であるトレメイン夫人とその娘たちにいじめられ、メイドとしての日々を過ごす薄幸の少女シンデレラ。継母や義姉たちが舞踏会の仕度をする一方、シンデレラは今日も家事をおしつけられていた。それでもいつか幸せが来ると信じる彼女に、仲良しの優しいネズミがドレスを用意するが、そんな衣装も義姉たちにやぶられてしまう。悲しみにくれるシンデレラの前に、魔法使いのフェアリー・ゴッドマザーがやってくるが……。,/lCeFEo39Yk4GBwtPX8LFf0tTSB7.jpg
10536,ミニミニ大作戦,15.154,1969-06-02,450,7.0,ロンドンのとある刑務所を出所したチャーリーは、ボスであるブリッジャーの指示により、トリノで400万ドルの金塊を手に入れる計画を立てる。 手練の泥棒仲間たちに加え、コンピュータの第一人者であるピーチ教授を仲間にしたチャーリーたちは、一路イタリアへ向かった。そして、当時のイギリスの象徴とも言うべき、赤、白、青のユニオンジャックカラーの小型車、ミニMK-Iが3台、作戦のためにトリノに送り込まれた。トリノの街は、イタリア警察のアルファロメオと、ミニのカーチェイスが展開されることになる――。,/8NOw3HPHkcBndJW2K6ofbcSb7WD.jpg
9427,フル・モンティ,13.805,1997-08-13,1086,7.0,不況の嵐吹くシェフィールド。 失業に喘ぐ男たちをよそに、女たちは熱狂の渦の中にあった。その日、巡業でやって来た男性ストリップ集団「チッペンデール」のショーが行なわれているのだ。その事を知ったガズも、一人息子を抱えて失業中の身であった。女たちの過熱ぶりを見たガズは、「これしかない!」と決意する。そして始まった仲間集めの為のオーディション。そこへ集まったのは、やはりそれぞれに事情を抱える男たちだった。,/xkMiZv2FPrhIAtxvEcN1jAbkHRY.jpg
447404,名探偵ピカチュウ,70.065,2019-05-03,4692,7.0,かつてポケモンのことが大好きな少年だったティムは、ポケモンに関わる事件の捜査へ向かったきり、家に戻らなかった父親・ハリーとポケモンを、遠ざけるようになってしまった。それから年月が経ち、大人になったティムのもとにある日、ハリーと同僚だったというヨシダ警部補から父親が事故で亡くなったと電話がかかってくる。複雑な思いを胸に残したまま、ティムは人間とポケモンが共存する街・ライムシティへと向かう。荷物を整理するため、ハリーの部屋へと向かったティムが出会ったのは、自分にしか聞こえない人間の言葉を話す、名探偵ピカチュウだった。,/xR7602UrQhuPonm0suMPtDiAvwc.jpg
